audio_path,feature_path,transcript,duration,phonemes
timit/raw/TRAIN/DR7/MJAI0/SX164.WAV,timit/features/TRAIN/DR7/MJAI0/SX164.npy,curiosity and mediocrity seldom coexist,52634,h# k y er iy ah s ix tcl t iy ix n m iy dcl d iy aa kcl k r ix tcl t iy s eh l dcl d ax m kcl k ow ax gcl z ih s tcl t h#
timit/raw/TRAIN/DR7/MJAI0/SX74.WAV,timit/features/TRAIN/DR7/MJAI0/SX74.npy,an official deadline cannot be postponed,37069,h# en ix f ih sh el dcl d eh dcl d l ay n kcl k ix n aa tcl b iy pcl p ow s tcl p ow n dcl d h#
timit/raw/TRAIN/DR7/MJAI0/SX344.WAV,timit/features/TRAIN/DR7/MJAI0/SX344.npy,i know i didnt meet her early enough,37274,h# q ay n ow ay dcl d ih dcl en m iy tcl t hh axr q er l iy ih n ah f h#
timit/raw/TRAIN/DR7/MJAI0/SX434.WAV,timit/features/TRAIN/DR7/MJAI0/SX434.npy,each stag surely finds a big fawn,36045,h# q iy tcl ch s tcl t ae gcl sh er l iy f ay n dcl z ax-h bcl b ih gcl g f ao n h#
timit/raw/TRAIN/DR7/MJAI0/SI1604.WAV,timit/features/TRAIN/DR7/MJAI0/SI1604.npy,he believed that brave boys didnt cry,43111,h# hh iy bcl b ax l iy v dh eh tcl b r ey v bcl b oy z dcl d ih dcl en tcl k r ay h#
timit/raw/TRAIN/DR7/MJAI0/SI710.WAV,timit/features/TRAIN/DR7/MJAI0/SI710.npy,however the aircraft which we have today are tied to large soft airfields,72090,h# hh aw eh v er pau dh iy ih r kcl k r eh f w ix tcl ch w iy hv ae v tcl t ix dcl d ey aa r tcl t ay dcl t ax l aa r dcl jh s aa f tcl t ax-h q eh r f iy l dcl d z h#
timit/raw/TRAIN/DR7/MJAI0/SX254.WAV,timit/features/TRAIN/DR7/MJAI0/SX254.npy,do they allow atheists in church,30413,h# t ix dh ey ix l aw q ey th iy ix s ix n tcl ch er tcl ch h#
timit/raw/TRAIN/DR7/FREH0/SI685.WAV,timit/features/TRAIN/DR7/FREH0/SI685.npy,at any rate it shows us how immaterial we are,41165,h# q eh dx eh nx iy r ey q ix tcl sh ow z ix s hh aw ix m ix tcl t er iy ix l w iy aa r h#
timit/raw/TRAIN/DR7/FREH0/SX415.WAV,timit/features/TRAIN/DR7/FREH0/SX415.npy,move the garbage nearer to the large window,33280,h# m uw v dh ix gcl g aa r bcl b ix dcl jh n ih er tcl t ix dh ax l aa r dcl jh epi w ih n dcl d ow h#
timit/raw/TRAIN/DR7/FREH0/SI1945.WAV,timit/features/TRAIN/DR7/FREH0/SI1945.npy,privately he created and magnified an image of himself as a hired assassin,64717,h# p r ay v ix q l iy hv iy kcl k r iy ey dx ix dx ix n m ae gcl g n ix f ay dx ix n q ih m ix dcl jh ix v ix m s eh l f ae z ax hv ay axr dx ix s ae s ix n h#
timit/raw/TRAIN/DR7/FREH0/SX145.WAV,timit/features/TRAIN/DR7/FREH0/SX145.npy,too much curiosity can get you into trouble,35636,h# t ux m ax tcl ch kcl k er ix aa s tcl t iy kcl k en gcl g ih q y ix n tcl t ix tcl t r ah bcl b el h#
timit/raw/TRAIN/DR7/FREH0/SX55.WAV,timit/features/TRAIN/DR7/FREH0/SX55.npy,the lack of heat compounded the tenants grievances,44852,h# dh ax l ae kcl k ix f hh iy tcl k aa m pcl p aw n ix dcl dh ix tcl t eh n ix n tcl s gcl g r iy v ix n s ih z h#
timit/raw/TRAIN/DR7/FREH0/SX235.WAV,timit/features/TRAIN/DR7/FREH0/SX235.npy,i itemize all accounts in my agency,37888,h# q ay q ay dx ix m ay z q ao l ax kcl k aw n tcl s en m ay ey dcl jh en tcl s iy h#
timit/raw/TRAIN/DR7/FREH0/SX325.WAV,timit/features/TRAIN/DR7/FREH0/SX325.npy,the full moon shone brightly that night,30823,h# dh ax f el m uw n sh ow n bcl b r ay tcl l iy dh ae tcl n ay tcl h#
timit/raw/TRAIN/DR7/FREH0/SI1315.WAV,timit/features/TRAIN/DR7/FREH0/SI1315.npy,there are several sources of evidence on the micrometeorite environment,57242,h# dh er s eh v r el s ao r s ix z ax v eh v ix dx eh n s aa n ax m ay kcl k r ax m iy dx iy er ay q ix n v ay axr m ix n tcl h#
timit/raw/TRAIN/DR7/MFXV0/SX105.WAV,timit/features/TRAIN/DR7/MFXV0/SX105.npy,you must explicitly delete files,36148,h# y ux m ah s tcl t ix kcl k s pcl p l ih s ih tcl l iy dcl d ax l iy tcl t f ay l epi z h#
timit/raw/TRAIN/DR7/MFXV0/SX15.WAV,timit/features/TRAIN/DR7/MFXV0/SX15.npy,the museum hires musicians every evening,39220,h# dh ih m y ux z iy ah m hv ay er z m y ux z ih sh ix n z eh v r iy q iy v n ix ng h#
timit/raw/TRAIN/DR7/MFXV0/SI1635.WAV,timit/features/TRAIN/DR7/MFXV0/SI1635.npy,weve got plenty of time to think about that,33076,h# w iy v gcl g ah tcl p l eh n iy ix v tcl t ay m dcl d ix th ih ng kcl k ax bcl b aw tcl dh ae tcl h#
timit/raw/TRAIN/DR7/MFXV0/SI1342.WAV,timit/features/TRAIN/DR7/MFXV0/SI1342.npy,before deriving this formula we explain what we mean by problems of this kind,69632,h# b iy f ao r dx er r ay v ih ng n ih s f ao r m y ix l ah pau w iy ix kcl s pcl p l ey n hv w ah q w iy m iy n bcl b ay pcl p r aa bcl l em z ix v dh ix s kcl k ay n dcl d h#
timit/raw/TRAIN/DR7/MFXV0/SX375.WAV,timit/features/TRAIN/DR7/MFXV0/SX375.npy,growing wellkept gardens is very time consuming,50791,h# g r ow ih ng w eh l kcl k eh pcl t gcl g aa r dcl en z q ix z v eh r ix tcl t ay m kcl k ix n s ux m ix ng h#
timit/raw/TRAIN/DR7/MFXV0/SI1005.WAV,timit/features/TRAIN/DR7/MFXV0/SI1005.npy,castor oil made from castorbeans has gone out of style as a medicine,65536,h# k eh s tcl t axr oy l m ey dcl f r em kcl k ae s tcl t axr bcl b iy n z hh eh z gcl g ao nx aw dx ix v s tcl t ay l eh z ix m eh dx ix s epi en h#
timit/raw/TRAIN/DR7/MFXV0/SX195.WAV,timit/features/TRAIN/DR7/MFXV0/SX195.npy,would you allow acts of violence,30208,h# w ix dcl d y uw ax l aw q ae kcl k s ax v ay l ax n tcl s h#
timit/raw/TRAIN/DR7/MFXV0/SX285.WAV,timit/features/TRAIN/DR7/MFXV0/SX285.npy,rich purchased several signed lithographs,43930,h# r ih tcl ch pcl p er tcl ch ih tcl s tcl s eh v r ax l s ay n dcl d l ih th ih gcl g r ae f s h#
timit/raw/TRAIN/DR7/MTMN0/SX164.WAV,timit/features/TRAIN/DR7/MTMN0/SX164.npy,curiosity and mediocrity seldom coexist,56730,h# k y er iy aa s ix dx iy ih n m iy dx iy aa kcl k r ix s iy s eh l dcl d ax ng kcl k ow ax gcl g z ix s tcl t h#
timit/raw/TRAIN/DR7/MTMN0/SI582.WAV,timit/features/TRAIN/DR7/MTMN0/SI582.npy,it seems that open season upon veterans hospitalization is once more upon us,84890,h# q ix tcl t s iy m z eh tcl t ow pcl p en s iy z ih n ah bcl b aa n v eh tcl t r ix n z hh aa s pcl p ix dx ax l ax z ey sh ix n pau q ix z w ah n tcl t s epi m ao r ah bcl b aa nx ax s h#
timit/raw/TRAIN/DR7/MTMN0/SX74.WAV,timit/features/TRAIN/DR7/MTMN0/SX74.npy,an official deadline cannot be postponed,44032,h# q eh nx ah f ih sh el dcl d eh dcl d l ay n kcl k ix n aa q b iy pcl p ow s pcl p ow n dcl d h#
timit/raw/TRAIN/DR7/MTMN0/SX344.WAV,timit/features/TRAIN/DR7/MTMN0/SX344.npy,i know i didnt meet her early enough,34816,h# q ay n ow ay dcl d ih dcl en m iy q hh er q er l iy ix n ah f h#
timit/raw/TRAIN/DR7/MTMN0/SX434.WAV,timit/features/TRAIN/DR7/MTMN0/SX434.npy,each stag surely finds a big fawn,42189,h# q iy tcl ch s tcl t ae gcl g sh er l ix f ay n dcl z ix bcl b ih gcl g f ao n h#
timit/raw/TRAIN/DR7/MTMN0/SI2324.WAV,timit/features/TRAIN/DR7/MTMN0/SI2324.npy,keep your seats boys i just want to put some finishing touches on this thing,64308,h# k iy pcl p y axr s iy tcl s bcl b oy z pau ay dcl jh ih s epi w ah n tcl t ax pcl p uh tcl s em f ix n ih sh eng tcl t ah tcl ch ix z ao n dh ax s th ix ng h#
timit/raw/TRAIN/DR7/MTMN0/SI1064.WAV,timit/features/TRAIN/DR7/MTMN0/SI1064.npy,unless we send out the whole pie their pieces mean nothing,54887,h# ah n l eh s epi w ix s eh n dcl d aw tcl dh ax hh ow l pcl p ay pau dh eh r pcl p iy s ix z m iy n ah th ix ng h#
timit/raw/TRAIN/DR7/MTMN0/SX254.WAV,timit/features/TRAIN/DR7/MTMN0/SX254.npy,do they allow atheists in church,35533,h# d ux dh ey ax l aw ey th iy ix s tcl t ix n tcl ch er tcl ch h#
timit/raw/TRAIN/DR7/FVKB0/SX259.WAV,timit/features/TRAIN/DR7/FVKB0/SX259.npy,tornados often destroy acres of farm land,54068,h# t ao r n ey dx ow z q aa f ix n d ih s tcl t r oy q ey kcl k axr z ax v f aa r m l ae n dcl d h#
timit/raw/TRAIN/DR7/FVKB0/SX439.WAV,timit/features/TRAIN/DR7/FVKB0/SX439.npy,that stinging vapor was caused by chloride vaporization,53351,h# dh ae q s tcl t iy ng iy ng v ey pcl p er w ah z kcl k ao z bcl b ay kcl k l ao r ay dcl v ey pcl p er ix z ey sh ix n h#
timit/raw/TRAIN/DR7/FVKB0/SX349.WAV,timit/features/TRAIN/DR7/FVKB0/SX349.npy,the preschooler couldnt verbalize her feelings about the emergency conditions,77722,h# dh ax pcl p r iy s kcl k uw l axr kcl k uh dx en q v er bcl b ax l ay z er f iy l iy ng z ax bcl b aw tcl dh iy ix m er dcl jh en s iy kcl k ix n dcl d ix sh en z h#
timit/raw/TRAIN/DR7/FVKB0/SI1159.WAV,timit/features/TRAIN/DR7/FVKB0/SI1159.npy,cut off every building at the seventh floor,37376,h# k ah dx ao f eh v r iy bcl b ih l dcl ih ng q ae tcl dh ax s eh v ix n th f l ao axr h#
timit/raw/TRAIN/DR7/FVKB0/SI1789.WAV,timit/features/TRAIN/DR7/FVKB0/SI1789.npy,like his glossy black hair,30208,h# l ay kcl k hh ih z gcl g l ao s iy bcl b l ae kcl k hh eh er h#
timit/raw/TRAIN/DR7/FVKB0/SX169.WAV,timit/features/TRAIN/DR7/FVKB0/SX169.npy,how would you evaluate this algebraic expression,45671,h# hh aw w uh dcl jh uw ax v ae y uw ey tcl dh ix s ae l dcl jh ix bcl b r ey ix kcl k ix kcl k s pcl p r eh sh en h#
timit/raw/TRAIN/DR7/FVKB0/SI529.WAV,timit/features/TRAIN/DR7/FVKB0/SI529.npy,wooded stream valleys in the folds of earth would be saved,54580,h# w uh dx ix dcl s tcl t r iy m v ae l iy z q ih n dh ax f ow l dcl z ax v q er th w uh dcl b iy s ey v dcl d h#
timit/raw/TRAIN/DR7/MDLR1/SX39.WAV,timit/features/TRAIN/DR7/MDLR1/SX39.npy,barbs gold bracelet was a graduation present,47719,h# b aa r bcl b z gcl g ow l dcl b r ey s l ih tcl w ax z ix gcl g r ae zh ix w ey sh en pcl p r eh z ix n tcl h#
timit/raw/TRAIN/DR7/MDLR1/SI669.WAV,timit/features/TRAIN/DR7/MDLR1/SI669.npy,later we shall see what happened when an emperor took this idea too literally,71885,h# l ey dx axr pau w iy sh ih l s iy w ah tcl hv ae pcl p ax n w eh n ax n eh m pcl p axr er tcl t uh kcl dh ih s ay dcl d iy ix tcl t ux l ih dx axr ix l iy h#
timit/raw/TRAIN/DR7/MDLR1/SI1929.WAV,timit/features/TRAIN/DR7/MDLR1/SI1929.npy,oilfield workers were a roughtough lot,46183,h# q oy l f iy l dcl d w er kcl k axr z w axr ix r ah f tcl t ah f l aa tcl h#
timit/raw/TRAIN/DR7/MDLR1/SX129.WAV,timit/features/TRAIN/DR7/MDLR1/SX129.npy,angora cats are furrier than siamese,45568,h# q ae ng gcl g ao r ah kcl k ae tcl s q aa r f er iy axr dh ix n s ay m iy z h#
timit/raw/TRAIN/DR7/MDLR1/SX399.WAV,timit/features/TRAIN/DR7/MDLR1/SX399.npy,they assume no burglar will ever enter here,43623,h# dh ey ix s ux m n ow bcl b er gcl ix l axr w ih l q eh v axr q eh nx axr hv ih axr h#
timit/raw/TRAIN/DR7/MDLR1/SX219.WAV,timit/features/TRAIN/DR7/MDLR1/SX219.npy,nonprofit organizations have frequent fund raisers,54682,h# n aa n pcl p r aa f ix tcl q ao r gcl ix n ix z ey sh en z hh ae f r iy kcl k w ih n tcl f ah n r ey z axr z h#
timit/raw/TRAIN/DR7/MDLR1/SI1299.WAV,timit/features/TRAIN/DR7/MDLR1/SI1299.npy,how well do faculty members govern themselves,48333,h# hh aw w eh l dcl d ux f ae kcl k el tcl t iy m eh m bcl b axr z gcl g ah v axr n dh eh m s eh l v z h#
timit/raw/TRAIN/DR7/MDLR1/SX309.WAV,timit/features/TRAIN/DR7/MDLR1/SX309.npy,the proof that you are seeking is not available in books,54375,h# dh ax-h pcl p r ux f dh ih tcl ch y uw axr s iy kcl k iy ng pau q ix z n aa dx ax v ey l bcl b el ix n bcl b uh kcl k s h#
timit/raw/TRAIN/DR7/MTAB0/SI2202.WAV,timit/features/TRAIN/DR7/MTAB0/SI2202.npy,a long long way down,38912,h# q ey l ao ng pau l ao ng w ey dcl d aw n h#
timit/raw/TRAIN/DR7/MTAB0/SX312.WAV,timit/features/TRAIN/DR7/MTAB0/SX312.npy,those answers will be straightforward if you think them through carefully first,75264,h# dh ow z ih ae n tcl s er z w uh bcl b iy s tcl t r ey tcl f ao w er dcl d pau q ih f y ux th ih ng kcl k dh ix m epi th r ux kcl k eh r f el iy f er s tcl t h#
timit/raw/TRAIN/DR7/MTAB0/SX402.WAV,timit/features/TRAIN/DR7/MTAB0/SX402.npy,well serve rhubarb pie after rachels talk,51303,h# w ih l s er v r uw bcl b aa r bcl p ay q ae f tcl t axr r ey tcl ch ix l z tcl t ao kcl k h#
timit/raw/TRAIN/DR7/MTAB0/SI942.WAV,timit/features/TRAIN/DR7/MTAB0/SI942.npy,livestock must be tended every day routinely,60519,h# l ay v s tcl t aa kcl k m ah s tcl b ix tcl t eh n d ix dcl d q eh v r iy dcl d ey pau r ux tcl t iy n l iy h#
timit/raw/TRAIN/DR7/MTAB0/SX42.WAV,timit/features/TRAIN/DR7/MTAB0/SX42.npy,biblical scholars argue history,36352,h# b ih bcl b l ix kcl k el s kcl k aa l er z q aa r gcl g y ux hv ix s tcl t r iy h#
timit/raw/TRAIN/DR7/MTAB0/SX222.WAV,timit/features/TRAIN/DR7/MTAB0/SX222.npy,you always come up with pathological examples,51098,h# y ao ix z kcl k ah m ah pcl p w ih th pcl p ae th ax l aa dcl jh ix kcl k el pau eh gcl g z ae m pcl p el z h#
timit/raw/TRAIN/DR7/MTAB0/SI1572.WAV,timit/features/TRAIN/DR7/MTAB0/SI1572.npy,he found an empty bench opened a newspaper and stretched his legs before him,86221,h# hh iy f aw n dx eh n ae m pcl t iy bcl b eh n tcl ch pau q ow pcl p ix n dx ix n ux s pcl p ey pcl p er pau q ae n s tcl t r eh tcl ch ih z gcl g l eh gcl g z bcl b iy f ao r hh ae m h#
timit/raw/TRAIN/DR7/MTAB0/SX132.WAV,timit/features/TRAIN/DR7/MTAB0/SX132.npy,publicity and notoriety go hand in hand,58573,h# p ah bcl b l ih s tcl t iy ae n ow dcl d er ay dcl d iy gcl g ow hv ae n dcl d ix n hv ae n hh h#
timit/raw/TRAIN/DR7/MCTH0/SX39.WAV,timit/features/TRAIN/DR7/MCTH0/SX39.npy,barbs gold bracelet was a graduation present,48231,h# b aa r bcl z gcl g ow l dcl b r ey s l ix tcl w ax z ix gcl g r ae dcl jh uw w ey sh en pcl p r eh z en tcl h#
timit/raw/TRAIN/DR7/MCTH0/SX129.WAV,timit/features/TRAIN/DR7/MCTH0/SX129.npy,angora cats are furrier than siamese,44237,h# q ey ng gcl g ao r ax kcl k ae tcl s axr f er iy axr dh ix n s ay m iy epi s h#
timit/raw/TRAIN/DR7/MCTH0/SI1839.WAV,timit/features/TRAIN/DR7/MCTH0/SI1839.npy,you people dont have adjustable vision,33690,h# y ux pcl p iy pcl p el dcl d ow q hv ae v ax dcl jh ah s tcl t ax-h bcl b el v ih zh ix n h#
timit/raw/TRAIN/DR7/MCTH0/SI579.WAV,timit/features/TRAIN/DR7/MCTH0/SI579.npy,usually they titter loudly after they have passed by,56628,h# y ux zh uw l iy pau dh ey tcl t ih dx axr l aw dcl d l iy q ae f tcl t axr dh ey ix v pcl p ae s tcl t bcl b ay h#
timit/raw/TRAIN/DR7/MCTH0/SX399.WAV,timit/features/TRAIN/DR7/MCTH0/SX399.npy,they assume no burglar will ever enter here,38503,h# dh ey ix s ux m n ow bcl b er gcl l axr w el q eh v axr q eh n tcl t axr hh ih axr h#
timit/raw/TRAIN/DR7/MCTH0/SI1209.WAV,timit/features/TRAIN/DR7/MCTH0/SI1209.npy,if disobeyed the result is turmoil and chaos,56116,h# ix f dcl d ih s ax bcl b ey dcl pau dh axr r ix z ah l q ix z tcl t er m oy l q ix n dcl d kcl k ey aa epi s h#
timit/raw/TRAIN/DR7/MCTH0/SX219.WAV,timit/features/TRAIN/DR7/MCTH0/SX219.npy,nonprofit organizations have frequent fund raisers,49664,h# n aa n pcl p r aa f ix q ao r gcl ix n ih z ey sh en z hv ae f r iy kcl k w ix n tcl f ah n dcl r ey z axr z h#
timit/raw/TRAIN/DR7/MCTH0/SX309.WAV,timit/features/TRAIN/DR7/MCTH0/SX309.npy,the proof that you are seeking is not available in books,50791,h# dh ax pcl p r ux f dh ix q y ux aa r s iy kcl k iy n q ix z n aa q ax v eh l ax bcl b el ix n bcl b uh kcl k s h#
timit/raw/TRAIN/DR7/FMKC0/SI1041.WAV,timit/features/TRAIN/DR7/FMKC0/SI1041.npy,brief snips of actual events were shown parades dances street scenes,72192,h# b r iy f s epi n ih pcl p s ix v ae kcl k sh ax l ih v eh n tcl s epi w ix sh ow n pau p axr ey dcl s dcl d ae n tcl s epi ix z s tcl t r iy tcl s iy n z h#
timit/raw/TRAIN/DR7/FMKC0/SX262.WAV,timit/features/TRAIN/DR7/FMKC0/SX262.npy,can the agency overthrow alien forces,44749,h# k eh n iy q ey dcl jh ix n s epi iy ow v ax th r ow ey l iy ix m f ao r s ix s h#
timit/raw/TRAIN/DR7/FMKC0/SX172.WAV,timit/features/TRAIN/DR7/FMKC0/SX172.npy,the triumphant warrior exhibited naive heroism,54887,h# dh ax tcl t r ay eh m f ax n tcl w oy y er ix gcl g z ix bcl b ix dcl d ih dcl d n ay iy v hh eh r ow ix z ax m h#
timit/raw/TRAIN/DR7/FMKC0/SX352.WAV,timit/features/TRAIN/DR7/FMKC0/SX352.npy,according to my interpretation of the problem two lines must be perpendicular,62976,h# ax-h kcl k ao r dx ix ng tcl t ix m ay ix n tcl t er pcl p ix tcl t eh sh epi dh ax pcl p r aa v l em tcl t ux l ay n z epi m ah s bcl b iy pcl p axr pcl p en dcl d ix kcl k ix l axr h#
timit/raw/TRAIN/DR7/FMKC0/SX82.WAV,timit/features/TRAIN/DR7/FMKC0/SX82.npy,good service should be rewarded by big tips,45671,h# g uh dcl d s er v ix sh uh dcl b iy r ix w ah r dcl d ih dcl b ay bcl b ih gcl g tcl t ih pcl p s h#
timit/raw/TRAIN/DR7/FMKC0/SI1702.WAV,timit/features/TRAIN/DR7/FMKC0/SI1702.npy,and so he walked aimless again,31847,h# q ae n s ow hv ix w ao kcl k tcl t ey m l ih s epi ix gcl g eh n h#
timit/raw/TRAIN/DR7/FMKC0/SI1072.WAV,timit/features/TRAIN/DR7/FMKC0/SI1072.npy,there was also a dog a dingo dog,36352,h# en dh eh r w ix z aa l s ow ix dcl d ao gcl g uh dcl d ih ng gcl g ow dcl d ah gcl g h#
timit/raw/TRAIN/DR7/FMKC0/SX442.WAV,timit/features/TRAIN/DR7/FMKC0/SX442.npy,suburban housewives often suffer from the gab habit,50484,h# s ah v er bcl b ix n hv aw s epi w ay v z ao f epi en s ah f axr f r em n ix gcl g ae bcl b hh ae bcl b ix tcl t h#
timit/raw/TRAIN/DR7/MDLR0/SI1863.WAV,timit/features/TRAIN/DR7/MDLR0/SI1863.npy,we havent slept together since we started,37274,h# w iy hv ae v ax n tcl s l eh pcl t ix gcl g eh dh axr s ix n s epi w iy s tcl t aa r dx ix dcl h#
timit/raw/TRAIN/DR7/MDLR0/SI1233.WAV,timit/features/TRAIN/DR7/MDLR0/SI1233.npy,it made no difference that most evidence points to an opposite conclusion,63796,h# q ih tcl m ey dcl n ow dcl d ih f r ih n s dh ix tcl m ow s tcl t q eh v ax dcl d ih n s epi p oy n tcl t s tcl t uw ax n aa pcl p ix s ih tcl k ix n kcl k l uw zh ix n h#
timit/raw/TRAIN/DR7/MDLR0/SX63.WAV,timit/features/TRAIN/DR7/MDLR0/SX63.npy,continental drift is a geological theory,42906,h# k aa nx en eh nx el dcl d r ih f tcl t q ih z ix dcl jh iy ax l aa dcl jh ax-h kcl k el th ih r iy h#
timit/raw/TRAIN/DR7/MDLR0/SX153.WAV,timit/features/TRAIN/DR7/MDLR0/SX153.npy,scholastic aptitude is judged by standardized tests,55911,h# s kcl k el ae s tcl t ix kcl k q ae pcl t ix tcl t ux dcl d q ih z dcl jh ah jh bcl b ay s tcl t ae nx axr dcl d ay z dcl t eh s tcl s h#
timit/raw/TRAIN/DR7/MDLR0/SX423.WAV,timit/features/TRAIN/DR7/MDLR0/SX423.npy,smash lightbulbs and their cash value will diminish to nothing,57140,h# s epi m ae sh epi l ay tcl b ah l bcl b z pau q en dh axr kcl k ae sh v aa y ux w el dcl d ax m ih n ih sh tcl t ix n ah th eng h#
timit/raw/TRAIN/DR7/MDLR0/SI603.WAV,timit/features/TRAIN/DR7/MDLR0/SI603.npy,melancholy obsession,37786,h# m eh l ax n kcl k aa l iy q ax bcl b s eh sh en h#
timit/raw/TRAIN/DR7/MDLR0/SX333.WAV,timit/features/TRAIN/DR7/MDLR0/SX333.npy,an adult male baboons teeth are not suitable for eating shellfish,66868,h# ih n ih dcl d ah l tcl m ey l bcl b ah bcl b uw n z tcl t iy th pau q axr n aa tcl s ux dx ax bcl b uh l f axr q iy dx ix ng sh eh l f ix sh h#
timit/raw/TRAIN/DR7/MDLR0/SX243.WAV,timit/features/TRAIN/DR7/MDLR0/SX243.npy,they all agree that the essay is barely intelligible,50381,h# dh ey q ao l ax gcl g r iy dh ix tcl dh q eh s ey q ih z bcl b eh r l iy q ix n tcl t eh l ax dcl jh ix bcl b el h#
timit/raw/TRAIN/DR7/MDED0/SX270.WAV,timit/features/TRAIN/DR7/MDED0/SX270.npy,are holiday aprons available to us,41677,h# q aa r hv aa l ax dx ey q ey pcl p r ix n z q ax v eh l ax bcl b el tcl t uw ah s h#
timit/raw/TRAIN/DR7/MDED0/SI1800.WAV,timit/features/TRAIN/DR7/MDED0/SI1800.npy,to kayo him and maybe or maybe not kill,51405,h# t ux kcl k ey ow hv ih m q pau ih n m ey bcl iy ao r m ey bcl b iy n aa tcl k ih l h#
timit/raw/TRAIN/DR7/MDED0/SI540.WAV,timit/features/TRAIN/DR7/MDED0/SI540.npy,thus there is a clearer division of authority administrative and legislative,76391,h# dh ah s dh eh r ih z ih kcl k l ih er dcl d ih v ih zh ix n q ax v ax th ao axr dx iy pau ix dcl m ih nx ix s tcl t r ey dx ih v pau ih n l eh dcl jh ix s l ey dx ix v h#
timit/raw/TRAIN/DR7/MDED0/SX360.WAV,timit/features/TRAIN/DR7/MDED0/SX360.npy,i assume moisture will damage this ships hull,50074,h# q ay ix s ux m oy s tcl ch er w el dcl d ae m ix dcl jh dh ih sh ih pcl p s hh ah l h#
timit/raw/TRAIN/DR7/MDED0/SX90.WAV,timit/features/TRAIN/DR7/MDED0/SX90.npy,the thinker is a famous sculpture,42189,h# dh ax th ih ng kcl k er ih z ih f ey m ax s kcl k el pcl p sh axr h#
timit/raw/TRAIN/DR7/MDED0/SI1170.WAV,timit/features/TRAIN/DR7/MDED0/SI1170.npy,he has also an extraordinary conscience,50586,h# hh iy hv ae z ao l s ow ax n ix kcl k s tcl t r ao dx en eh r iy kcl k aa n sh en s h#
timit/raw/TRAIN/DR7/MDED0/SX180.WAV,timit/features/TRAIN/DR7/MDED0/SX180.npy,almost all colleges are now coeducational,48231,h# ao l m ow s tcl t ao l kcl k aa l ih dcl jh ih z q aa r n aw kcl k ow eh dcl jh ax-h kcl k ey sh en el h#
timit/raw/TRAIN/DR7/MDED0/SX450.WAV,timit/features/TRAIN/DR7/MDED0/SX450.npy,roy ignored the spurious data points in drawing the graph,56218,h# r oy ih gcl n ao r dcl dh s pcl p er iy ix s dcl d ey dx ax pcl p oy n tcl s pau ih n dcl d r ao ih ng dh ix gcl g r ae f h#
timit/raw/TRAIN/DR7/MTML0/SI1695.WAV,timit/features/TRAIN/DR7/MTML0/SI1695.npy,anything to do with an ace o spades bad luck,58983,h# q eh n ih th ih n ih dcl d ux w ax dh ax n ey s ax-h s pcl p ey dcl z bcl b ae dcl d l ah kcl k h#
timit/raw/TRAIN/DR7/MTML0/SX165.WAV,timit/features/TRAIN/DR7/MTML0/SX165.npy,the easygoing zoologist relaxed throughout the voyage,54580,h# dh ih q iy z iy gcl g ow eh ng z uw aa l ix dcl jh ix s tcl t r ix l ae kcl k s th r ux aw tcl dh ax v oy ix dcl jh h#
timit/raw/TRAIN/DR7/MTML0/SX75.WAV,timit/features/TRAIN/DR7/MTML0/SX75.npy,fill that canteen with fresh spring water,50279,h# f ih l dh ae tcl k ae n tcl t iy n w ix dh f r eh sh pcl p r ix ng w ao dx axr h#
timit/raw/TRAIN/DR7/MTML0/SX435.WAV,timit/features/TRAIN/DR7/MTML0/SX435.npy,the rich should invest in black zircons instead of stylish shoes,68404,h# dh ix r ih tcl ch uh dx ih n v eh s tcl t ix n bcl b l ae kcl k z er kcl k aa n z epi en s tcl t eh dx ah v s tcl t ay l ix sh ux z h#
timit/raw/TRAIN/DR7/MTML0/SI2325.WAV,timit/features/TRAIN/DR7/MTML0/SI2325.npy,then may i ask where these muddy foot prints came from,56320,h# dh eh n m ey ay ae s kcl k w eh dh iy z m ah dx iy f uh tcl p r ix n tcl s kcl k ey m epi f r ah m h#
timit/raw/TRAIN/DR7/MTML0/SI1065.WAV,timit/features/TRAIN/DR7/MTML0/SI1065.npy,all three must compare notes and agree to go,49562,h# q aa l th r ih m ah s kcl k ax m pcl p er n ow tcl s q eh nx ix gcl g r iy dx ix gcl g ow h#
timit/raw/TRAIN/DR7/MSAH1/SX329.WAV,timit/features/TRAIN/DR7/MSAH1/SX329.npy,chip postponed alimony payments until the latest possible date,54170,h# ch ih pcl p ow s pcl p ow n dcl d ae l ah m ah nx ix pcl p ey m ix n tcl s epi en tcl t ih l dh ax l ey dx ih s tcl p aa s ix bcl b el dcl d ey tcl h#
timit/raw/TRAIN/DR7/MSAH1/SI1679.WAV,timit/features/TRAIN/DR7/MSAH1/SI1679.npy,deep enough he decided,23450,h# d iy pcl p ix n ah f hh iy dcl d ax s ay dx eh dcl h#
timit/raw/TRAIN/DR7/MSAH1/SX59.WAV,timit/features/TRAIN/DR7/MSAH1/SX59.npy,the singers finger had a splinter,24372,h# dh ax s ih ng er z f ih ng er hv ae dcl ax-h s pcl p l ih nx axr h#
timit/raw/TRAIN/DR7/MSAH1/SX239.WAV,timit/features/TRAIN/DR7/MSAH1/SX239.npy,puree some fruit before preparing the skewers,40756,h# p y er iy s ix m f r ux tcl b ax f ao r pcl p axr pcl p eh r ih ng dh ix s kcl k y uw axr z h#
